"Step","serene-snowball-84 - val/accuracy/dataloader_idx_1","serene-snowball-84 - val/accuracy/dataloader_idx_1__MIN","serene-snowball-84 - val/accuracy/dataloader_idx_1__MAX","driven-music-83 - val/accuracy/dataloader_idx_1","driven-music-83 - val/accuracy/dataloader_idx_1__MIN","driven-music-83 - val/accuracy/dataloader_idx_1__MAX","leafy-serenity-82 - val/accuracy/dataloader_idx_1","leafy-serenity-82 - val/accuracy/dataloader_idx_1__MIN","leafy-serenity-82 - val/accuracy/dataloader_idx_1__MAX","radiant-terrain-80 - val/accuracy/dataloader_idx_1","radiant-terrain-80 - val/accuracy/dataloader_idx_1__MIN","radiant-terrain-80 - val/accuracy/dataloader_idx_1__MAX","bumbling-river-81 - val/accuracy/dataloader_idx_1","bumbling-river-81 - val/accuracy/dataloader_idx_1__MIN","bumbling-river-81 - val/accuracy/dataloader_idx_1__MAX","cosmic-monkey-79 - val/accuracy/dataloader_idx_1","cosmic-monkey-79 - val/accuracy/dataloader_idx_1__MIN","cosmic-monkey-79 - val/accuracy/dataloader_idx_1__MAX","chocolate-smoke-77 - val/accuracy/dataloader_idx_1","chocolate-smoke-77 - val/accuracy/dataloader_idx_1__MIN","chocolate-smoke-77 - val/accuracy/dataloader_idx_1__MAX","peachy-resonance-78 - val/accuracy/dataloader_idx_1","peachy-resonance-78 - val/accuracy/dataloader_idx_1__MIN","peachy-resonance-78 - val/accuracy/dataloader_idx_1__MAX","polar-serenity-76 - val/accuracy/dataloader_idx_1","polar-serenity-76 - val/accuracy/dataloader_idx_1__MIN","polar-serenity-76 - val/accuracy/dataloader_idx_1__MAX","eager-vortex-75 - val/accuracy/dataloader_idx_1","eager-vortex-75 - val/accuracy/dataloader_idx_1__MIN","eager-vortex-75 - val/accuracy/dataloader_idx_1__MAX"
"476","0.5566301941871643","0.5566301941871643","0.5566301941871643","0.5561211705207825","0.5561211705207825","0.5561211705207825","0.5520488619804382","0.5520488619804382","0.5520488619804382","0.5775006413459778","0.5775006413459778","0.5775006413459778","0.5831000208854675","0.5831000208854675","0.5831000208854675","0.594298779964447","0.594298779964447","0.594298779964447","0.5734283328056335","0.5734283328056335","0.5734283328056335","0.5782641768455505","0.5782641768455505","0.5782641768455505","0.5762280225753784","0.5762280225753784","0.5762280225753784","0.5907355546951294","0.5907355546951294","0.5907355546951294"
"486","0.5927717089653015","0.5927717089653015","0.5927717089653015","0.567319929599762","0.567319929599762","0.567319929599762","0.5777551531791687","0.5777551531791687","0.5777551531791687","0.5876813530921936","0.5876813530921936","0.5876813530921936","0.5617205500602722","0.5617205500602722","0.5617205500602722","0.5843726396560669","0.5843726396560669","0.5843726396560669","0.5357597470283508","0.5357597470283508","0.5357597470283508","0.5556120872497559","0.5556120872497559","0.5556120872497559","0.5668109059333801","0.5668109059333801","0.5668109059333801","0.5973530411720276","0.5973530411720276","0.5973530411720276"
"497","0.5904810428619385","0.5904810428619385","0.5904810428619385","0.5711376667022705","0.5711376667022705","0.5711376667022705","0.5734283328056335","0.5734283328056335","0.5734283328056335","0.5970984697341919","0.5970984697341919","0.5970984697341919","0.5635021924972534","0.5635021924972534","0.5635021924972534","0.5775006413459778","0.5775006413459778","0.5775006413459778","0.5655382871627808","0.5655382871627808","0.5655382871627808","0.5930262207984924","0.5930262207984924","0.5930262207984924","0.5818274617195129","0.5818274617195129","0.5818274617195129","0.5795367956161499","0.5795367956161499","0.5795367956161499"
"507","0.6187325119972229","0.6187325119972229","0.6187325119972229","0.552812397480011","0.552812397480011","0.552812397480011","0.5879358649253845","0.5879358649253845","0.5879358649253845","0.6103334426879883","0.6103334426879883","0.6103334426879883","0.5856451988220215","0.5856451988220215","0.5856451988220215","0.5958259105682373","0.5958259105682373","0.5958259105682373","0.5963349342346191","0.5963349342346191","0.5963349342346191","0.5902265310287476","0.5902265310287476","0.5902265310287476","0.6019343137741089","0.6019343137741089","0.6019343137741089","0.5701196193695068","0.5701196193695068","0.5701196193695068"
"518","0.5983710885047913","0.5983710885047913","0.5983710885047913","0.5706286430358887","0.5706286430358887","0.5706286430358887","0.5660473108291626","0.5660473108291626","0.5660473108291626","0.5958259105682373","0.5958259105682373","0.5958259105682373","0.5813183784484863","0.5813183784484863","0.5813183784484863","0.5937897562980652","0.5937897562980652","0.5937897562980652","0.5601934194564819","0.5601934194564819","0.5601934194564819","0.5752099752426147","0.5752099752426147","0.5752099752426147","0.6024433970451355","0.6024433970451355","0.6024433970451355","0.5846271514892578","0.5846271514892578","0.5846271514892578"
"529","0.5948078632354736","0.5948078632354736","0.5948078632354736","0.5629931092262268","0.5629931092262268","0.5629931092262268","0.5833545327186584","0.5833545327186584","0.5833545327186584","0.5902265310287476","0.5902265310287476","0.5902265310287476","0.5889539122581482","0.5889539122581482","0.5889539122581482","0.6029524207115173","0.6029524207115173","0.6029524207115173","0.571901261806488","0.571901261806488","0.571901261806488","0.599134624004364","0.599134624004364","0.599134624004364","0.5996436476707458","0.5996436476707458","0.5996436476707458","0.5757189989089966","0.5757189989089966","0.5757189989089966"
"539","0.5973530411720276","0.5973530411720276","0.5973530411720276","0.5637567043304443","0.5637567043304443","0.5637567043304443","0.5930262207984924","0.5930262207984924","0.5930262207984924","0.5764825940132141","0.5764825940132141","0.5764825940132141","0.5810638666152954","0.5810638666152954","0.5810638666152954","0.6164418458938599","0.6164418458938599","0.6164418458938599","0.5685924887657166","0.5685924887657166","0.5685924887657166","0.5881903767585754","0.5881903767585754","0.5881903767585754","0.6105879545211792","0.6105879545211792","0.6105879545211792","0.5736828446388245","0.5736828446388245","0.5736828446388245"
"550","0.6098243594169617","0.6098243594169617","0.6098243594169617","0.5879358649253845","0.5879358649253845","0.5879358649253845","0.5948078632354736","0.5948078632354736","0.5948078632354736","0.5663018822669983","0.5663018822669983","0.5663018822669983","0.5573937296867371","0.5573937296867371","0.5573937296867371","0.5970984697341919","0.5970984697341919","0.5970984697341919","0.5818274617195129","0.5818274617195129","0.5818274617195129","0.5808093547821045","0.5808093547821045","0.5808093547821045","0.6021888256072998","0.6021888256072998","0.6021888256072998","0.5790277719497681","0.5790277719497681","0.5790277719497681"
"560","0.6128786206245422","0.6128786206245422","0.6128786206245422","0.6001527309417725","0.6001527309417725","0.6001527309417725","0.6006617546081543","0.6006617546081543","0.6006617546081543","0.5825909972190857","0.5825909972190857","0.5825909972190857","0.5907355546951294","0.5907355546951294","0.5907355546951294","0.5848816633224487","0.5848816633224487","0.5848816633224487","0.5380504131317139","0.5380504131317139","0.5380504131317139","0.5874268412590027","0.5874268412590027","0.5874268412590027","0.606261134147644","0.606261134147644","0.606261134147644","0.5790277719497681","0.5790277719497681","0.5790277719497681"
"571","0.6049885749816895","0.6049885749816895","0.6049885749816895","0.5927717089653015","0.5927717089653015","0.5927717089653015","0.5976075530052185","0.5976075530052185","0.5976075530052185","0.5965894460678101","0.5965894460678101","0.5965894460678101","0.5833545327186584","0.5833545327186584","0.5833545327186584","0.6121150255203247","0.6121150255203247","0.6121150255203247","0.5169254541397095","0.5169254541397095","0.5169254541397095","0.5871723294258118","0.5871723294258118","0.5871723294258118","0.6151692271232605","0.6151692271232605","0.6151692271232605","0.5909900665283203","0.5909900665283203","0.5909900665283203"
"582","0.5678289532661438","0.5678289532661438","0.5678289532661438","0.5800458192825317","0.5800458192825317","0.5800458192825317","0.599134624004364","0.599134624004364","0.599134624004364","0.5808093547821045","0.5808093547821045","0.5808093547821045","0.606515645980835","0.606515645980835","0.606515645980835","0.6057521104812622","0.6057521104812622","0.6057521104812622","0.5566301941871643","0.5566301941871643","0.5566301941871643","0.5889539122581482","0.5889539122581482","0.5889539122581482","0.616187334060669","0.616187334060669","0.616187334060669","0.6060066223144531","0.6060066223144531","0.6060066223144531"
"592","0.599134624004364","0.599134624004364","0.599134624004364","0.564774751663208","0.564774751663208","0.564774751663208","0.5889539122581482","0.5889539122581482","0.5889539122581482","0.5876813530921936","0.5876813530921936","0.5876813530921936","0.5838635563850403","0.5838635563850403","0.5838635563850403","0.6032069325447083","0.6032069325447083","0.6032069325447083","0.5680834650993347","0.5680834650993347","0.5680834650993347","0.5876813530921936","0.5876813530921936","0.5876813530921936","0.603970468044281","0.603970468044281","0.603970468044281","0.5996436476707458","0.5996436476707458","0.5996436476707458"
"603","0.6121150255203247","0.6121150255203247","0.6121150255203247","0.5932807326316833","0.5932807326316833","0.5932807326316833","0.5897175073623657","0.5897175073623657","0.5897175073623657","0.5914990901947021","0.5914990901947021","0.5914990901947021","0.6034614443778992","0.6034614443778992","0.6034614443778992","0.5871723294258118","0.5871723294258118","0.5871723294258118","0.5739374160766602","0.5739374160766602","0.5739374160766602","0.6067701578140259","0.6067701578140259","0.6067701578140259","0.5815728902816772","0.5815728902816772","0.5815728902816772","0.5948078632354736","0.5948078632354736","0.5948078632354736"
"613","0.5958259105682373","0.5958259105682373","0.5958259105682373","0.5861542224884033","0.5861542224884033","0.5861542224884033","0.5757189989089966","0.5757189989089966","0.5757189989089966","0.5813183784484863","0.5813183784484863","0.5813183784484863","0.6034614443778992","0.6034614443778992","0.6034614443778992","0.5797913074493408","0.5797913074493408","0.5797913074493408","0.5739374160766602","0.5739374160766602","0.5739374160766602","0.606515645980835","0.606515645980835","0.606515645980835","0.6138966679573059","0.6138966679573059","0.6138966679573059","0.5998982191085815","0.5998982191085815","0.5998982191085815"
"624","0.5930262207984924","0.5930262207984924","0.5930262207984924","0.5861542224884033","0.5861542224884033","0.5861542224884033","0.5846271514892578","0.5846271514892578","0.5846271514892578","0.603970468044281","0.603970468044281","0.603970468044281","0.5851361751556396","0.5851361751556396","0.5851361751556396","0.5986256003379822","0.5986256003379822","0.5986256003379822","0.5841180682182312","0.5841180682182312","0.5841180682182312","0.5983710885047913","0.5983710885047913","0.5983710885047913","0.6149147152900696","0.6149147152900696","0.6149147152900696","0.6006617546081543","0.6006617546081543","0.6006617546081543"
"635","0.6164418458938599","0.6164418458938599","0.6164418458938599","0.5945532917976379","0.5945532917976379","0.5945532917976379","0.5838635563850403","0.5838635563850403","0.5838635563850403","0.6042249798774719","0.6042249798774719","0.6042249798774719","0.5871723294258118","0.5871723294258118","0.5871723294258118","0.5917536020278931","0.5917536020278931","0.5917536020278931","0.5978620648384094","0.5978620648384094","0.5978620648384094","0.5874268412590027","0.5874268412590027","0.5874268412590027","0.6060066223144531","0.6060066223144531","0.6060066223144531","0.6095698475837708","0.6095698475837708","0.6095698475837708"
"645","0.613642156124115","0.613642156124115","0.613642156124115","0.596843957901001","0.596843957901001","0.596843957901001","0.5640112161636353","0.5640112161636353","0.5640112161636353","0.5925171971321106","0.5925171971321106","0.5925171971321106","0.6075337529182434","0.6075337529182434","0.6075337529182434","0.601679801940918","0.601679801940918","0.601679801940918","0.5879358649253845","0.5879358649253845","0.5879358649253845","0.5965894460678101","0.5965894460678101","0.5965894460678101","0.603970468044281","0.603970468044281","0.603970468044281","0.6037159562110901","0.6037159562110901","0.6037159562110901"
"656","0.5935352444648743","0.5935352444648743","0.5935352444648743","0.6042249798774719","0.6042249798774719","0.6042249798774719","0.5734283328056335","0.5734283328056335","0.5734283328056335","0.5912445783615112","0.5912445783615112","0.5912445783615112","0.6070246696472168","0.6070246696472168","0.6070246696472168","0.6108424663543701","0.6108424663543701","0.6108424663543701","0.579282283782959","0.579282283782959","0.579282283782959","0.5935352444648743","0.5935352444648743","0.5935352444648743","0.613642156124115","0.613642156124115","0.613642156124115","0.5828455090522766","0.5828455090522766","0.5828455090522766"
"666","0.6037159562110901","0.6037159562110901","0.6037159562110901","0.6133876442909241","0.6133876442909241","0.6133876442909241","0.5754644870758057","0.5754644870758057","0.5754644870758057","0.5907355546951294","0.5907355546951294","0.5907355546951294","0.6156783103942871","0.6156783103942871","0.6156783103942871","0.606261134147644","0.606261134147644","0.606261134147644","0.6060066223144531","0.6060066223144531","0.6060066223144531","0.601679801940918","0.601679801940918","0.601679801940918","0.6286587119102478","0.6286587119102478","0.6286587119102478","0.5930262207984924","0.5930262207984924","0.5930262207984924"
"677","0.6021888256072998","0.6021888256072998","0.6021888256072998","0.6075337529182434","0.6075337529182434","0.6075337529182434","0.5726647973060608","0.5726647973060608","0.5726647973060608","0.6034614443778992","0.6034614443778992","0.6034614443778992","0.6189870238304138","0.6189870238304138","0.6189870238304138","0.606515645980835","0.606515645980835","0.606515645980835","0.576737105846405","0.576737105846405","0.576737105846405","0.596843957901001","0.596843957901001","0.596843957901001","0.6299312710762024","0.6299312710762024","0.6299312710762024","0.5986256003379822","0.5986256003379822","0.5986256003379822"
"688","0.6029524207115173","0.6029524207115173","0.6029524207115173","0.6093153357505798","0.6093153357505798","0.6093153357505798","0.5713922381401062","0.5713922381401062","0.5713922381401062","0.6029524207115173","0.6029524207115173","0.6029524207115173","0.6098243594169617","0.6098243594169617","0.6098243594169617","0.5922626852989197","0.5922626852989197","0.5922626852989197","0.5945532917976379","0.5945532917976379","0.5945532917976379","0.5909900665283203","0.5909900665283203","0.5909900665283203","0.6256044507026672","0.6256044507026672","0.6256044507026672","0.6123695373535156","0.6123695373535156","0.6123695373535156"
"698","0.6011707782745361","0.6011707782745361","0.6011707782745361","0.6093153357505798","0.6093153357505798","0.6093153357505798","0.5925171971321106","0.5925171971321106","0.5925171971321106","0.6070246696472168","0.6070246696472168","0.6070246696472168","0.6044794917106628","0.6044794917106628","0.6044794917106628","0.5948078632354736","0.5948078632354736","0.5948078632354736","0.5785186886787415","0.5785186886787415","0.5785186886787415","0.6034614443778992","0.6034614443778992","0.6034614443778992","0.6230593323707581","0.6230593323707581","0.6230593323707581","0.5866632461547852","0.5866632461547852","0.5866632461547852"
"709","0.6118605136871338","0.6118605136871338","0.6118605136871338","0.6118605136871338","0.6118605136871338","0.6118605136871338","0.5683379769325256","0.5683379769325256","0.5683379769325256","0.5874268412590027","0.5874268412590027","0.5874268412590027","0.6009162664413452","0.6009162664413452","0.6009162664413452","0.5846271514892578","0.5846271514892578","0.5846271514892578","0.5976075530052185","0.5976075530052185","0.5976075530052185","0.5909900665283203","0.5909900665283203","0.5909900665283203","0.5833545327186584","0.5833545327186584","0.5833545327186584","0.613642156124115","0.613642156124115","0.613642156124115"
"719","0.6123695373535156","0.6123695373535156","0.6123695373535156","0.6228047609329224","0.6228047609329224","0.6228047609329224","0.5805548429489136","0.5805548429489136","0.5805548429489136","0.6019343137741089","0.6019343137741089","0.6019343137741089","0.5897175073623657","0.5897175073623657","0.5897175073623657","0.5823364853858948","0.5823364853858948","0.5823364853858948","0.6108424663543701","0.6108424663543701","0.6108424663543701","0.5996436476707458","0.5996436476707458","0.5996436476707458","0.5973530411720276","0.5973530411720276","0.5973530411720276","0.6123695373535156","0.6123695373535156","0.6123695373535156"
"730","0.6154237985610962","0.6154237985610962","0.6154237985610962","0.6248409152030945","0.6248409152030945","0.6248409152030945","0.5739374160766602","0.5739374160766602","0.5739374160766602","0.5897175073623657","0.5897175073623657","0.5897175073623657","0.5986256003379822","0.5986256003379822","0.5986256003379822","0.5629931092262268","0.5629931092262268","0.5629931092262268","0.6123695373535156","0.6123695373535156","0.6123695373535156","0.5976075530052185","0.5976075530052185","0.5976075530052185","0.5937897562980652","0.5937897562980652","0.5937897562980652","0.5925171971321106","0.5925171971321106","0.5925171971321106"
"741","0.6072791814804077","0.6072791814804077","0.6072791814804077","0.6100788712501526","0.6100788712501526","0.6100788712501526","0.5800458192825317","0.5800458192825317","0.5800458192825317","0.5940442681312561","0.5940442681312561","0.5940442681312561","0.6131331324577332","0.6131331324577332","0.6131331324577332","0.5858997106552124","0.5858997106552124","0.5858997106552124","0.6187325119972229","0.6187325119972229","0.6187325119972229","0.5935352444648743","0.5935352444648743","0.5935352444648743","0.6126240491867065","0.6126240491867065","0.6126240491867065","0.6060066223144531","0.6060066223144531","0.6060066223144531"
"751","0.6032069325447083","0.6032069325447083","0.6032069325447083","0.6200050711631775","0.6200050711631775","0.6200050711631775","0.576991617679596","0.576991617679596","0.576991617679596","0.5958259105682373","0.5958259105682373","0.5958259105682373","0.5912445783615112","0.5912445783615112","0.5912445783615112","0.5808093547821045","0.5808093547821045","0.5808093547821045","0.6100788712501526","0.6100788712501526","0.6100788712501526","0.5955713987350464","0.5955713987350464","0.5955713987350464","0.6138966679573059","0.6138966679573059","0.6138966679573059","0.6057521104812622","0.6057521104812622","0.6057521104812622"
"762","0.5986256003379822","0.5986256003379822","0.5986256003379822","0.5988801121711731","0.5988801121711731","0.5988801121711731","0.5927717089653015","0.5927717089653015","0.5927717089653015","0.5711376667022705","0.5711376667022705","0.5711376667022705","0.6070246696472168","0.6070246696472168","0.6070246696472168","0.5871723294258118","0.5871723294258118","0.5871723294258118","0.6034614443778992","0.6034614443778992","0.6034614443778992","0.5932807326316833","0.5932807326316833","0.5932807326316833","0.5907355546951294","0.5907355546951294","0.5907355546951294","0.6156783103942871","0.6156783103942871","0.6156783103942871"
"772","0.6245864033699036","0.6245864033699036","0.6245864033699036","0.5902265310287476","0.5902265310287476","0.5902265310287476","0.579282283782959","0.579282283782959","0.579282283782959","0.5864087343215942","0.5864087343215942","0.5864087343215942","0.6082972884178162","0.6082972884178162","0.6082972884178162","0.5464494824409485","0.5464494824409485","0.5464494824409485","0.6108424663543701","0.6108424663543701","0.6108424663543701","0.596843957901001","0.596843957901001","0.596843957901001","0.5983710885047913","0.5983710885047913","0.5983710885047913","0.6082972884178162","0.6082972884178162","0.6082972884178162"
"783","0.6268770694732666","0.6268770694732666","0.6268770694732666","0.5851361751556396","0.5851361751556396","0.5851361751556396","0.5747009515762329","0.5747009515762329","0.5747009515762329","0.5752099752426147","0.5752099752426147","0.5752099752426147","0.6049885749816895","0.6049885749816895","0.6049885749816895","0.5372868180274963","0.5372868180274963","0.5372868180274963","0.6098243594169617","0.6098243594169617","0.6098243594169617","0.5998982191085815","0.5998982191085815","0.5998982191085815","0.5573937296867371","0.5573937296867371","0.5573937296867371","0.5815728902816772","0.5815728902816772","0.5815728902816772"
"794","0.6243318915367126","0.6243318915367126","0.6243318915367126","0.5960804224014282","0.5960804224014282","0.5960804224014282","0.5981165766716003","0.5981165766716003","0.5981165766716003","0.5543395280838013","0.5543395280838013","0.5543395280838013","0.5922626852989197","0.5922626852989197","0.5922626852989197","0.5706286430358887","0.5706286430358887","0.5706286430358887","0.601425290107727","0.601425290107727","0.601425290107727","0.5955713987350464","0.5955713987350464","0.5955713987350464","0.599134624004364","0.599134624004364","0.599134624004364","0.6077882647514343","0.6077882647514343","0.6077882647514343"
"804","0.6187325119972229","0.6187325119972229","0.6187325119972229","0.6024433970451355","0.6024433970451355","0.6024433970451355","0.5813183784484863","0.5813183784484863","0.5813183784484863","0.5533214807510376","0.5533214807510376","0.5533214807510376","0.6123695373535156","0.6123695373535156","0.6123695373535156","0.5797913074493408","0.5797913074493408","0.5797913074493408","0.5927717089653015","0.5927717089653015","0.5927717089653015","0.5937897562980652","0.5937897562980652","0.5937897562980652","0.606515645980835","0.606515645980835","0.606515645980835","0.5754644870758057","0.5754644870758057","0.5754644870758057"
"815","0.6230593323707581","0.6230593323707581","0.6230593323707581","0.6108424663543701","0.6108424663543701","0.6108424663543701","0.5787732005119324","0.5787732005119324","0.5787732005119324","0.5831000208854675","0.5831000208854675","0.5831000208854675","0.5955713987350464","0.5955713987350464","0.5955713987350464","0.608806312084198","0.608806312084198","0.608806312084198","0.5825909972190857","0.5825909972190857","0.5825909972190857","0.5843726396560669","0.5843726396560669","0.5843726396560669","0.6144056916236877","0.6144056916236877","0.6144056916236877","0.5858997106552124","0.5858997106552124","0.5858997106552124"
"825","0.6067701578140259","0.6067701578140259","0.6067701578140259","0.6067701578140259","0.6067701578140259","0.6067701578140259","0.5894629955291748","0.5894629955291748","0.5894629955291748","0.5808093547821045","0.5808093547821045","0.5808093547821045","0.6072791814804077","0.6072791814804077","0.6072791814804077","0.5904810428619385","0.5904810428619385","0.5904810428619385","0.5797913074493408","0.5797913074493408","0.5797913074493408","0.5904810428619385","0.5904810428619385","0.5904810428619385","0.6215322017669678","0.6215322017669678","0.6215322017669678","0.6082972884178162","0.6082972884178162","0.6082972884178162"
"836","0.603970468044281","0.603970468044281","0.603970468044281","0.6037159562110901","0.6037159562110901","0.6037159562110901","0.5841180682182312","0.5841180682182312","0.5841180682182312","0.5675744414329529","0.5675744414329529","0.5675744414329529","0.606515645980835","0.606515645980835","0.606515645980835","0.5752099752426147","0.5752099752426147","0.5752099752426147","0.5914990901947021","0.5914990901947021","0.5914990901947021","0.5914990901947021","0.5914990901947021","0.5914990901947021","0.6240773797035217","0.6240773797035217","0.6240773797035217","0.6156783103942871","0.6156783103942871","0.6156783103942871"
"847","0.5948078632354736","0.5948078632354736","0.5948078632354736","0.5996436476707458","0.5996436476707458","0.5996436476707458","0.5902265310287476","0.5902265310287476","0.5902265310287476","0.5879358649253845","0.5879358649253845","0.5879358649253845","0.5797913074493408","0.5797913074493408","0.5797913074493408","0.5922626852989197","0.5922626852989197","0.5922626852989197","0.6098243594169617","0.6098243594169617","0.6098243594169617","0.601679801940918","0.601679801940918","0.601679801940918","0.611096978187561","0.611096978187561","0.611096978187561","0.5678289532661438","0.5678289532661438","0.5678289532661438"
"857","0.5976075530052185","0.5976075530052185","0.5976075530052185","0.5940442681312561","0.5940442681312561","0.5940442681312561","0.611351490020752","0.611351490020752","0.611351490020752","0.5777551531791687","0.5777551531791687","0.5777551531791687","0.5813183784484863","0.5813183784484863","0.5813183784484863","0.5777551531791687","0.5777551531791687","0.5777551531791687","0.5978620648384094","0.5978620648384094","0.5978620648384094","0.5876813530921936","0.5876813530921936","0.5876813530921936","0.611351490020752","0.611351490020752","0.611351490020752","0.6060066223144531","0.6060066223144531","0.6060066223144531"
"868","0.5998982191085815","0.5998982191085815","0.5998982191085815","0.5963349342346191","0.5963349342346191","0.5963349342346191","0.5958259105682373","0.5958259105682373","0.5958259105682373","0.5797913074493408","0.5797913074493408","0.5797913074493408","0.5747009515762329","0.5747009515762329","0.5747009515762329","0.620768666267395","0.620768666267395","0.620768666267395","0.6312038898468018","0.6312038898468018","0.6312038898468018","0.5797913074493408","0.5797913074493408","0.5797913074493408","0.606515645980835","0.606515645980835","0.606515645980835","0.6082972884178162","0.6082972884178162","0.6082972884178162"
"878","0.6164418458938599","0.6164418458938599","0.6164418458938599","0.6006617546081543","0.6006617546081543","0.6006617546081543","0.5871723294258118","0.5871723294258118","0.5871723294258118","0.5978620648384094","0.5978620648384094","0.5978620648384094","0.6095698475837708","0.6095698475837708","0.6095698475837708","0.6042249798774719","0.6042249798774719","0.6042249798774719","0.5976075530052185","0.5976075530052185","0.5976075530052185","0.5963349342346191","0.5963349342346191","0.5963349342346191","0.596843957901001","0.596843957901001","0.596843957901001","0.5884448885917664","0.5884448885917664","0.5884448885917664"
"889","0.596843957901001","0.596843957901001","0.596843957901001","0.5998982191085815","0.5998982191085815","0.5998982191085815","0.5960804224014282","0.5960804224014282","0.5960804224014282","0.5983710885047913","0.5983710885047913","0.5983710885047913","0.5790277719497681","0.5790277719497681","0.5790277719497681","0.5909900665283203","0.5909900665283203","0.5909900665283203","0.5909900665283203","0.5909900665283203","0.5909900665283203","0.5861542224884033","0.5861542224884033","0.5861542224884033","0.6006617546081543","0.6006617546081543","0.6006617546081543","0.5996436476707458","0.5996436476707458","0.5996436476707458"
"900","0.6047340035438538","0.6047340035438538","0.6047340035438538","0.6024433970451355","0.6024433970451355","0.6024433970451355","0.5678289532661438","0.5678289532661438","0.5678289532661438","0.5955713987350464","0.5955713987350464","0.5955713987350464","0.5711376667022705","0.5711376667022705","0.5711376667022705","0.5978620648384094","0.5978620648384094","0.5978620648384094","0.571901261806488","0.571901261806488","0.571901261806488","0.5894629955291748","0.5894629955291748","0.5894629955291748","0.5851361751556396","0.5851361751556396","0.5851361751556396","0.606261134147644","0.606261134147644","0.606261134147644"
"910","0.5953168869018555","0.5953168869018555","0.5953168869018555","0.606515645980835","0.606515645980835","0.606515645980835","0.601679801940918","0.601679801940918","0.601679801940918","0.5886994004249573","0.5886994004249573","0.5886994004249573","0.5782641768455505","0.5782641768455505","0.5782641768455505","0.6093153357505798","0.6093153357505798","0.6093153357505798","0.5889539122581482","0.5889539122581482","0.5889539122581482","0.6098243594169617","0.6098243594169617","0.6098243594169617","0.5897175073623657","0.5897175073623657","0.5897175073623657","0.5876813530921936","0.5876813530921936","0.5876813530921936"
"921","0.5813183784484863","0.5813183784484863","0.5813183784484863","0.5917536020278931","0.5917536020278931","0.5917536020278931","0.5716467499732971","0.5716467499732971","0.5716467499732971","0.5876813530921936","0.5876813530921936","0.5876813530921936","0.5808093547821045","0.5808093547821045","0.5808093547821045","0.5612115263938904","0.5612115263938904","0.5612115263938904","0.5881903767585754","0.5881903767585754","0.5881903767585754","0.5904810428619385","0.5904810428619385","0.5904810428619385","0.5879358649253845","0.5879358649253845","0.5879358649253845","0.6021888256072998","0.6021888256072998","0.6021888256072998"
"931","0.5858997106552124","0.5858997106552124","0.5858997106552124","0.5787732005119324","0.5787732005119324","0.5787732005119324","0.5693560838699341","0.5693560838699341","0.5693560838699341","0.5983710885047913","0.5983710885047913","0.5983710885047913","0.5902265310287476","0.5902265310287476","0.5902265310287476","0.599134624004364","0.599134624004364","0.599134624004364","0.5869178175926208","0.5869178175926208","0.5869178175926208","0.6044794917106628","0.6044794917106628","0.6044794917106628","0.6070246696472168","0.6070246696472168","0.6070246696472168","0.6044794917106628","0.6044794917106628","0.6044794917106628"
"942","0.5861542224884033","0.5861542224884033","0.5861542224884033","0.5889539122581482","0.5889539122581482","0.5889539122581482","0.5973530411720276","0.5973530411720276","0.5973530411720276","0.5907355546951294","0.5907355546951294","0.5907355546951294","0.5965894460678101","0.5965894460678101","0.5965894460678101","0.6116060018539429","0.6116060018539429","0.6116060018539429","0.5754644870758057","0.5754644870758057","0.5754644870758057","0.5963349342346191","0.5963349342346191","0.5963349342346191","0.5897175073623657","0.5897175073623657","0.5897175073623657","0.5752099752426147","0.5752099752426147","0.5752099752426147"
"953","0.5970984697341919","0.5970984697341919","0.5970984697341919","0.5955713987350464","0.5955713987350464","0.5955713987350464","0.6154237985610962","0.6154237985610962","0.6154237985610962","0.5775006413459778","0.5775006413459778","0.5775006413459778","0.5932807326316833","0.5932807326316833","0.5932807326316833","0.6406210064888","0.6406210064888","0.6406210064888","0.6070246696472168","0.6070246696472168","0.6070246696472168","0.6093153357505798","0.6093153357505798","0.6093153357505798","0.5897175073623657","0.5897175073623657","0.5897175073623657","0.5678289532661438","0.5678289532661438","0.5678289532661438"
"963","0.5869178175926208","0.5869178175926208","0.5869178175926208","0.5948078632354736","0.5948078632354736","0.5948078632354736","0.606515645980835","0.606515645980835","0.606515645980835","0.5851361751556396","0.5851361751556396","0.5851361751556396","0.5782641768455505","0.5782641768455505","0.5782641768455505","0.6166963577270508","0.6166963577270508","0.6166963577270508","0.5996436476707458","0.5996436476707458","0.5996436476707458","0.601679801940918","0.601679801940918","0.601679801940918","0.5932807326316833","0.5932807326316833","0.5932807326316833","0.5853906869888306","0.5853906869888306","0.5853906869888306"
"974","0.5866632461547852","0.5866632461547852","0.5866632461547852","0.6052430868148804","0.6052430868148804","0.6052430868148804","0.5920081734657288","0.5920081734657288","0.5920081734657288","0.5790277719497681","0.5790277719497681","0.5790277719497681","0.5764825940132141","0.5764825940132141","0.5764825940132141","0.6228047609329224","0.6228047609329224","0.6228047609329224","0.6090608239173889","0.6090608239173889","0.6090608239173889","0.6070246696472168","0.6070246696472168","0.6070246696472168","0.5912445783615112","0.5912445783615112","0.5912445783615112","0.5388139486312866","0.5388139486312866","0.5388139486312866"
