"Step","prime-morning-94 - val/accuracy/dataloader_idx_1","prime-morning-94 - val/accuracy/dataloader_idx_1__MIN","prime-morning-94 - val/accuracy/dataloader_idx_1__MAX","legendary-aardvark-93 - val/accuracy/dataloader_idx_1","legendary-aardvark-93 - val/accuracy/dataloader_idx_1__MIN","legendary-aardvark-93 - val/accuracy/dataloader_idx_1__MAX","dark-bee-92 - val/accuracy/dataloader_idx_1","dark-bee-92 - val/accuracy/dataloader_idx_1__MIN","dark-bee-92 - val/accuracy/dataloader_idx_1__MAX","dark-bee-91 - val/accuracy/dataloader_idx_1","dark-bee-91 - val/accuracy/dataloader_idx_1__MIN","dark-bee-91 - val/accuracy/dataloader_idx_1__MAX","icy-wave-90 - val/accuracy/dataloader_idx_1","icy-wave-90 - val/accuracy/dataloader_idx_1__MIN","icy-wave-90 - val/accuracy/dataloader_idx_1__MAX","earthy-mountain-89 - val/accuracy/dataloader_idx_1","earthy-mountain-89 - val/accuracy/dataloader_idx_1__MIN","earthy-mountain-89 - val/accuracy/dataloader_idx_1__MAX","rare-silence-88 - val/accuracy/dataloader_idx_1","rare-silence-88 - val/accuracy/dataloader_idx_1__MIN","rare-silence-88 - val/accuracy/dataloader_idx_1__MAX","grateful-fog-87 - val/accuracy/dataloader_idx_1","grateful-fog-87 - val/accuracy/dataloader_idx_1__MIN","grateful-fog-87 - val/accuracy/dataloader_idx_1__MAX","likely-pyramid-86 - val/accuracy/dataloader_idx_1","likely-pyramid-86 - val/accuracy/dataloader_idx_1__MIN","likely-pyramid-86 - val/accuracy/dataloader_idx_1__MAX","tough-bush-85 - val/accuracy/dataloader_idx_1","tough-bush-85 - val/accuracy/dataloader_idx_1__MIN","tough-bush-85 - val/accuracy/dataloader_idx_1__MAX"
"476","0.5512853264808655","0.5512853264808655","0.5512853264808655","0.5902265310287476","0.5902265310287476","0.5902265310287476","0.5782641768455505","0.5782641768455505","0.5782641768455505","0.5645202398300171","0.5645202398300171","0.5645202398300171","0.5512853264808655","0.5512853264808655","0.5512853264808655","0.5400865077972412","0.5400865077972412","0.5400865077972412","0.5375413298606873","0.5375413298606873","0.5375413298606873","0.5439043045043945","0.5439043045043945","0.5439043045043945","0.5871723294258118","0.5871723294258118","0.5871723294258118","0.5301603674888611","0.5301603674888611","0.5301603674888611"
"486","0.5594298839569092","0.5594298839569092","0.5594298839569092","0.5853906869888306","0.5853906869888306","0.5853906869888306","0.5782641768455505","0.5782641768455505","0.5782641768455505","0.5594298839569092","0.5594298839569092","0.5594298839569092","0.5548485517501831","0.5548485517501831","0.5548485517501831","0.5296512842178345","0.5296512842178345","0.5296512842178345","0.5479766130447388","0.5479766130447388","0.5479766130447388","0.5306693911552429","0.5306693911552429","0.5306693911552429","0.611096978187561","0.611096978187561","0.611096978187561","0.5337235927581787","0.5337235927581787","0.5337235927581787"
"497","0.5782641768455505","0.5782641768455505","0.5782641768455505","0.5813183784484863","0.5813183784484863","0.5813183784484863","0.5856451988220215","0.5856451988220215","0.5856451988220215","0.5566301941871643","0.5566301941871643","0.5566301941871643","0.5668109059333801","0.5668109059333801","0.5668109059333801","0.5487401485443115","0.5487401485443115","0.5487401485443115","0.5446678400039673","0.5446678400039673","0.5446678400039673","0.527869701385498","0.527869701385498","0.527869701385498","0.5963349342346191","0.5963349342346191","0.5963349342346191","0.5472130179405212","0.5472130179405212","0.5472130179405212"
"507","0.5683379769325256","0.5683379769325256","0.5683379769325256","0.5787732005119324","0.5787732005119324","0.5787732005119324","0.5805548429489136","0.5805548429489136","0.5805548429489136","0.5375413298606873","0.5375413298606873","0.5375413298606873","0.5525578856468201","0.5525578856468201","0.5525578856468201","0.5474675297737122","0.5474675297737122","0.5474675297737122","0.5446678400039673","0.5446678400039673","0.5446678400039673","0.5250700116157532","0.5250700116157532","0.5250700116157532","0.6060066223144531","0.6060066223144531","0.6060066223144531","0.555103063583374","0.555103063583374","0.555103063583374"
"518","0.5520488619804382","0.5520488619804382","0.5520488619804382","0.5660473108291626","0.5660473108291626","0.5660473108291626","0.5741919279098511","0.5741919279098511","0.5741919279098511","0.5505217909812927","0.5505217909812927","0.5505217909812927","0.5698651075363159","0.5698651075363159","0.5698651075363159","0.557648241519928","0.557648241519928","0.557648241519928","0.576991617679596","0.576991617679596","0.576991617679596","0.5395774841308594","0.5395774841308594","0.5395774841308594","0.6189870238304138","0.6189870238304138","0.6189870238304138","0.5543395280838013","0.5543395280838013","0.5543395280838013"
"529","0.5652837753295898","0.5652837753295898","0.5652837753295898","0.5820819735527039","0.5820819735527039","0.5820819735527039","0.5856451988220215","0.5856451988220215","0.5856451988220215","0.5566301941871643","0.5566301941871643","0.5566301941871643","0.574446439743042","0.574446439743042","0.574446439743042","0.562229573726654","0.562229573726654","0.562229573726654","0.5665563941001892","0.5665563941001892","0.5665563941001892","0.5487401485443115","0.5487401485443115","0.5487401485443115","0.6151692271232605","0.6151692271232605","0.6151692271232605","0.5668109059333801","0.5668109059333801","0.5668109059333801"
"539","0.5777551531791687","0.5777551531791687","0.5777551531791687","0.5899720191955566","0.5899720191955566","0.5899720191955566","0.5973530411720276","0.5973530411720276","0.5973530411720276","0.555103063583374","0.555103063583374","0.555103063583374","0.5668109059333801","0.5668109059333801","0.5668109059333801","0.5515398383140564","0.5515398383140564","0.5515398383140564","0.5782641768455505","0.5782641768455505","0.5782641768455505","0.5734283328056335","0.5734283328056335","0.5734283328056335","0.6049885749816895","0.6049885749816895","0.6049885749816895","0.5579027533531189","0.5579027533531189","0.5579027533531189"
"550","0.557648241519928","0.557648241519928","0.557648241519928","0.5912445783615112","0.5912445783615112","0.5912445783615112","0.5914990901947021","0.5914990901947021","0.5914990901947021","0.5556120872497559","0.5556120872497559","0.5556120872497559","0.5507763028144836","0.5507763028144836","0.5507763028144836","0.5469585061073303","0.5469585061073303","0.5469585061073303","0.5655382871627808","0.5655382871627808","0.5655382871627808","0.576991617679596","0.576991617679596","0.576991617679596","0.6123695373535156","0.6123695373535156","0.6123695373535156","0.5507763028144836","0.5507763028144836","0.5507763028144836"
"560","0.5764825940132141","0.5764825940132141","0.5764825940132141","0.5785186886787415","0.5785186886787415","0.5785186886787415","0.5803003311157227","0.5803003311157227","0.5803003311157227","0.5627385973930359","0.5627385973930359","0.5627385973930359","0.5540850162506104","0.5540850162506104","0.5540850162506104","0.5530669093132019","0.5530669093132019","0.5530669093132019","0.5505217909812927","0.5505217909812927","0.5505217909812927","0.552812397480011","0.552812397480011","0.552812397480011","0.6077882647514343","0.6077882647514343","0.6077882647514343","0.5400865077972412","0.5400865077972412","0.5400865077972412"
"571","0.5757189989089966","0.5757189989089966","0.5757189989089966","0.5701196193695068","0.5701196193695068","0.5701196193695068","0.5749554634094238","0.5749554634094238","0.5749554634094238","0.5663018822669983","0.5663018822669983","0.5663018822669983","0.5757189989089966","0.5757189989089966","0.5757189989089966","0.564774751663208","0.564774751663208","0.564774751663208","0.5573937296867371","0.5573937296867371","0.5573937296867371","0.574446439743042","0.574446439743042","0.574446439743042","0.6042249798774719","0.6042249798774719","0.6042249798774719","0.5523033738136292","0.5523033738136292","0.5523033738136292"
"582","0.5917536020278931","0.5917536020278931","0.5917536020278931","0.5777551531791687","0.5777551531791687","0.5777551531791687","0.5833545327186584","0.5833545327186584","0.5833545327186584","0.5754644870758057","0.5754644870758057","0.5754644870758057","0.5629931092262268","0.5629931092262268","0.5629931092262268","0.5505217909812927","0.5505217909812927","0.5505217909812927","0.5456859469413757","0.5456859469413757","0.5456859469413757","0.5907355546951294","0.5907355546951294","0.5907355546951294","0.6220412254333496","0.6220412254333496","0.6220412254333496","0.5650292634963989","0.5650292634963989","0.5650292634963989"
"592","0.5927717089653015","0.5927717089653015","0.5927717089653015","0.5775006413459778","0.5775006413459778","0.5775006413459778","0.5726647973060608","0.5726647973060608","0.5726647973060608","0.5851361751556396","0.5851361751556396","0.5851361751556396","0.579282283782959","0.579282283782959","0.579282283782959","0.5561211705207825","0.5561211705207825","0.5561211705207825","0.5693560838699341","0.5693560838699341","0.5693560838699341","0.5940442681312561","0.5940442681312561","0.5940442681312561","0.623313844203949","0.623313844203949","0.623313844203949","0.576737105846405","0.576737105846405","0.576737105846405"
"603","0.5998982191085815","0.5998982191085815","0.5998982191085815","0.5914990901947021","0.5914990901947021","0.5914990901947021","0.5668109059333801","0.5668109059333801","0.5668109059333801","0.5846271514892578","0.5846271514892578","0.5846271514892578","0.5866632461547852","0.5866632461547852","0.5866632461547852","0.5668109059333801","0.5668109059333801","0.5668109059333801","0.5729193091392517","0.5729193091392517","0.5729193091392517","0.6034614443778992","0.6034614443778992","0.6034614443778992","0.6205141544342041","0.6205141544342041","0.6205141544342041","0.5752099752426147","0.5752099752426147","0.5752099752426147"
"613","0.6141511797904968","0.6141511797904968","0.6141511797904968","0.5846271514892578","0.5846271514892578","0.5846271514892578","0.5747009515762329","0.5747009515762329","0.5747009515762329","0.6118605136871338","0.6118605136871338","0.6118605136871338","0.5691015720367432","0.5691015720367432","0.5691015720367432","0.5831000208854675","0.5831000208854675","0.5831000208854675","0.5978620648384094","0.5978620648384094","0.5978620648384094","0.6141511797904968","0.6141511797904968","0.6141511797904968","0.6029524207115173","0.6029524207115173","0.6029524207115173","0.576737105846405","0.576737105846405","0.576737105846405"
"624","0.5940442681312561","0.5940442681312561","0.5940442681312561","0.5998982191085815","0.5998982191085815","0.5998982191085815","0.5889539122581482","0.5889539122581482","0.5889539122581482","0.616187334060669","0.616187334060669","0.616187334060669","0.559938907623291","0.559938907623291","0.559938907623291","0.5813183784484863","0.5813183784484863","0.5813183784484863","0.6037159562110901","0.6037159562110901","0.6037159562110901","0.5914990901947021","0.5914990901947021","0.5914990901947021","0.6133876442909241","0.6133876442909241","0.6133876442909241","0.5665563941001892","0.5665563941001892","0.5665563941001892"
"635","0.5953168869018555","0.5953168869018555","0.5953168869018555","0.5813183784484863","0.5813183784484863","0.5813183784484863","0.5907355546951294","0.5907355546951294","0.5907355546951294","0.6057521104812622","0.6057521104812622","0.6057521104812622","0.5685924887657166","0.5685924887657166","0.5685924887657166","0.576991617679596","0.576991617679596","0.576991617679596","0.5876813530921936","0.5876813530921936","0.5876813530921936","0.6100788712501526","0.6100788712501526","0.6100788712501526","0.6250954270362854","0.6250954270362854","0.6250954270362854","0.6006617546081543","0.6006617546081543","0.6006617546081543"
"645","0.5998982191085815","0.5998982191085815","0.5998982191085815","0.608806312084198","0.608806312084198","0.608806312084198","0.5935352444648743","0.5935352444648743","0.5935352444648743","0.6011707782745361","0.6011707782745361","0.6011707782745361","0.5655382871627808","0.5655382871627808","0.5655382871627808","0.5663018822669983","0.5663018822669983","0.5663018822669983","0.5937897562980652","0.5937897562980652","0.5937897562980652","0.6047340035438538","0.6047340035438538","0.6047340035438538","0.6334945559501648","0.6334945559501648","0.6334945559501648","0.6141511797904968","0.6141511797904968","0.6141511797904968"
"656","0.5914990901947021","0.5914990901947021","0.5914990901947021","0.594298779964447","0.594298779964447","0.594298779964447","0.6093153357505798","0.6093153357505798","0.6093153357505798","0.6345126032829285","0.6345126032829285","0.6345126032829285","0.5716467499732971","0.5716467499732971","0.5716467499732971","0.5609570145606995","0.5609570145606995","0.5609570145606995","0.613642156124115","0.613642156124115","0.613642156124115","0.5823364853858948","0.5823364853858948","0.5823364853858948","0.6444388031959534","0.6444388031959534","0.6444388031959534","0.6082972884178162","0.6082972884178162","0.6082972884178162"
"666","0.5945532917976379","0.5945532917976379","0.5945532917976379","0.6044794917106628","0.6044794917106628","0.6044794917106628","0.5996436476707458","0.5996436476707458","0.5996436476707458","0.6365487575531006","0.6365487575531006","0.6365487575531006","0.5851361751556396","0.5851361751556396","0.5851361751556396","0.5841180682182312","0.5841180682182312","0.5841180682182312","0.6154237985610962","0.6154237985610962","0.6154237985610962","0.6166963577270508","0.6166963577270508","0.6166963577270508","0.6194960474967957","0.6194960474967957","0.6194960474967957","0.611351490020752","0.611351490020752","0.611351490020752"
"677","0.5912445783615112","0.5912445783615112","0.5912445783615112","0.6154237985610962","0.6154237985610962","0.6154237985610962","0.6034614443778992","0.6034614443778992","0.6034614443778992","0.6332399845123291","0.6332399845123291","0.6332399845123291","0.5932807326316833","0.5932807326316833","0.5932807326316833","0.5889539122581482","0.5889539122581482","0.5889539122581482","0.6118605136871338","0.6118605136871338","0.6118605136871338","0.6082972884178162","0.6082972884178162","0.6082972884178162","0.6319674253463745","0.6319674253463745","0.6319674253463745","0.6085518002510071","0.6085518002510071","0.6085518002510071"
"688","0.6047340035438538","0.6047340035438538","0.6047340035438538","0.606515645980835","0.606515645980835","0.606515645980835","0.6011707782745361","0.6011707782745361","0.6011707782745361","0.6342580914497375","0.6342580914497375","0.6342580914497375","0.5866632461547852","0.5866632461547852","0.5866632461547852","0.5454314351081848","0.5454314351081848","0.5454314351081848","0.6482565402984619","0.6482565402984619","0.6482565402984619","0.6276406049728394","0.6276406049728394","0.6276406049728394","0.6421481370925903","0.6421481370925903","0.6421481370925903","0.6202595829963684","0.6202595829963684","0.6202595829963684"
"698","0.6098243594169617","0.6098243594169617","0.6098243594169617","0.6126240491867065","0.6126240491867065","0.6126240491867065","0.6080427765846252","0.6080427765846252","0.6080427765846252","0.6380758285522461","0.6380758285522461","0.6380758285522461","0.6154237985610962","0.6154237985610962","0.6154237985610962","0.5752099752426147","0.5752099752426147","0.5752099752426147","0.6312038898468018","0.6312038898468018","0.6312038898468018","0.6248409152030945","0.6248409152030945","0.6248409152030945","0.6525833606719971","0.6525833606719971","0.6525833606719971","0.6253499388694763","0.6253499388694763","0.6253499388694763"
"709","0.6090608239173889","0.6090608239173889","0.6090608239173889","0.5993891358375549","0.5993891358375549","0.5993891358375549","0.5831000208854675","0.5831000208854675","0.5831000208854675","0.6477475166320801","0.6477475166320801","0.6477475166320801","0.6057521104812622","0.6057521104812622","0.6057521104812622","0.557648241519928","0.557648241519928","0.557648241519928","0.6266225576400757","0.6266225576400757","0.6266225576400757","0.6319674253463745","0.6319674253463745","0.6319674253463745","0.6401119828224182","0.6401119828224182","0.6401119828224182","0.6317129135131836","0.6317129135131836","0.6317129135131836"
"719","0.6144056916236877","0.6144056916236877","0.6144056916236877","0.6072791814804077","0.6072791814804077","0.6072791814804077","0.601679801940918","0.601679801940918","0.601679801940918","0.6464749574661255","0.6464749574661255","0.6464749574661255","0.6278951168060303","0.6278951168060303","0.6278951168060303","0.5800458192825317","0.5800458192825317","0.5800458192825317","0.6301857829093933","0.6301857829093933","0.6301857829093933","0.6256044507026672","0.6256044507026672","0.6256044507026672","0.645711362361908","0.645711362361908","0.645711362361908","0.6141511797904968","0.6141511797904968","0.6141511797904968"
"730","0.6100788712501526","0.6100788712501526","0.6100788712501526","0.6220412254333496","0.6220412254333496","0.6220412254333496","0.6037159562110901","0.6037159562110901","0.6037159562110901","0.6352761387825012","0.6352761387825012","0.6352761387825012","0.6220412254333496","0.6220412254333496","0.6220412254333496","0.5820819735527039","0.5820819735527039","0.5820819735527039","0.6396029591560364","0.6396029591560364","0.6396029591560364","0.6072791814804077","0.6072791814804077","0.6072791814804077","0.6617459654808044","0.6617459654808044","0.6617459654808044","0.6296767592430115","0.6296767592430115","0.6296767592430115"
"741","0.6049885749816895","0.6049885749816895","0.6049885749816895","0.6235683560371399","0.6235683560371399","0.6235683560371399","0.5711376667022705","0.5711376667022705","0.5711376667022705","0.6436752080917358","0.6436752080917358","0.6436752080917358","0.596843957901001","0.596843957901001","0.596843957901001","0.5685924887657166","0.5685924887657166","0.5685924887657166","0.6329854726791382","0.6329854726791382","0.6329854726791382","0.6166963577270508","0.6166963577270508","0.6166963577270508","0.6594553589820862","0.6594553589820862","0.6594553589820862","0.6245864033699036","0.6245864033699036","0.6245864033699036"
"751","0.623313844203949","0.623313844203949","0.623313844203949","0.6235683560371399","0.6235683560371399","0.6235683560371399","0.5772461295127869","0.5772461295127869","0.5772461295127869","0.6212776899337769","0.6212776899337769","0.6212776899337769","0.5973530411720276","0.5973530411720276","0.5973530411720276","0.5612115263938904","0.5612115263938904","0.5612115263938904","0.6261135339736938","0.6261135339736938","0.6261135339736938","0.6306948065757751","0.6306948065757751","0.6306948065757751","0.6632730960845947","0.6632730960845947","0.6632730960845947","0.6243318915367126","0.6243318915367126","0.6243318915367126"
"762","0.6146602034568787","0.6146602034568787","0.6146602034568787","0.6360397338867188","0.6360397338867188","0.6360397338867188","0.5897175073623657","0.5897175073623657","0.5897175073623657","0.6357851624488831","0.6357851624488831","0.6357851624488831","0.5825909972190857","0.5825909972190857","0.5825909972190857","0.5678289532661438","0.5678289532661438","0.5678289532661438","0.6375668048858643","0.6375668048858643","0.6375668048858643","0.650547206401825","0.650547206401825","0.650547206401825","0.6424026489257812","0.6424026489257812","0.6424026489257812","0.6301857829093933","0.6301857829093933","0.6301857829093933"
"772","0.6009162664413452","0.6009162664413452","0.6009162664413452","0.6370577812194824","0.6370577812194824","0.6370577812194824","0.5836090445518494","0.5836090445518494","0.5836090445518494","0.6103334426879883","0.6103334426879883","0.6103334426879883","0.5935352444648743","0.5935352444648743","0.5935352444648743","0.5663018822669983","0.5663018822669983","0.5663018822669983","0.6398574709892273","0.6398574709892273","0.6398574709892273","0.6403664946556091","0.6403664946556091","0.6403664946556091","0.6650547385215759","0.6650547385215759","0.6650547385215759","0.6202595829963684","0.6202595829963684","0.6202595829963684"
"783","0.606515645980835","0.606515645980835","0.606515645980835","0.6464749574661255","0.6464749574661255","0.6464749574661255","0.5925171971321106","0.5925171971321106","0.5925171971321106","0.6345126032829285","0.6345126032829285","0.6345126032829285","0.5973530411720276","0.5973530411720276","0.5973530411720276","0.5808093547821045","0.5808093547821045","0.5808093547821045","0.6444388031959534","0.6444388031959534","0.6444388031959534","0.6380758285522461","0.6380758285522461","0.6380758285522461","0.6620005369186401","0.6620005369186401","0.6620005369186401","0.6263680458068848","0.6263680458068848","0.6263680458068848"
"794","0.5993891358375549","0.5993891358375549","0.5993891358375549","0.6536014080047607","0.6536014080047607","0.6536014080047607","0.5861542224884033","0.5861542224884033","0.5861542224884033","0.6314584016799927","0.6314584016799927","0.6314584016799927","0.6149147152900696","0.6149147152900696","0.6149147152900696","0.5650292634963989","0.5650292634963989","0.5650292634963989","0.6482565402984619","0.6482565402984619","0.6482565402984619","0.6426571607589722","0.6426571607589722","0.6426571607589722","0.6716721653938293","0.6716721653938293","0.6716721653938293","0.6284042000770569","0.6284042000770569","0.6284042000770569"
"804","0.5948078632354736","0.5948078632354736","0.5948078632354736","0.6490201354026794","0.6490201354026794","0.6490201354026794","0.5988801121711731","0.5988801121711731","0.5988801121711731","0.6263680458068848","0.6263680458068848","0.6263680458068848","0.6373122930526733","0.6373122930526733","0.6373122930526733","0.5701196193695068","0.5701196193695068","0.5701196193695068","0.6332399845123291","0.6332399845123291","0.6332399845123291","0.6332399845123291","0.6332399845123291","0.6332399845123291","0.6724357604980469","0.6724357604980469","0.6724357604980469","0.6095698475837708","0.6095698475837708","0.6095698475837708"
"815","0.6057521104812622","0.6057521104812622","0.6057521104812622","0.6602188944816589","0.6602188944816589","0.6602188944816589","0.5996436476707458","0.5996436476707458","0.5996436476707458","0.6240773797035217","0.6240773797035217","0.6240773797035217","0.6164418458938599","0.6164418458938599","0.6164418458938599","0.574446439743042","0.574446439743042","0.574446439743042","0.6569101810455322","0.6569101810455322","0.6569101810455322","0.6370577812194824","0.6370577812194824","0.6370577812194824","0.6686179637908936","0.6686179637908936","0.6686179637908936","0.6263680458068848","0.6263680458068848","0.6263680458068848"
"825","0.6105879545211792","0.6105879545211792","0.6105879545211792","0.6500381827354431","0.6500381827354431","0.6500381827354431","0.6144056916236877","0.6144056916236877","0.6144056916236877","0.6245864033699036","0.6245864033699036","0.6245864033699036","0.6194960474967957","0.6194960474967957","0.6194960474967957","0.5851361751556396","0.5851361751556396","0.5851361751556396","0.6665818095207214","0.6665818095207214","0.6665818095207214","0.6424026489257812","0.6424026489257812","0.6424026489257812","0.6586917638778687","0.6586917638778687","0.6586917638778687","0.6322219371795654","0.6322219371795654","0.6322219371795654"
"836","0.6273860931396484","0.6273860931396484","0.6273860931396484","0.6530923843383789","0.6530923843383789","0.6530923843383789","0.6319674253463745","0.6319674253463745","0.6319674253463745","0.6177144050598145","0.6177144050598145","0.6177144050598145","0.6350216269493103","0.6350216269493103","0.6350216269493103","0.5828455090522766","0.5828455090522766","0.5828455090522766","0.6370577812194824","0.6370577812194824","0.6370577812194824","0.6393484473228455","0.6393484473228455","0.6393484473228455","0.6696360111236572","0.6696360111236572","0.6696360111236572","0.6276406049728394","0.6276406049728394","0.6276406049728394"
"847","0.6513107419013977","0.6513107419013977","0.6513107419013977","0.645456850528717","0.645456850528717","0.645456850528717","0.6385848522186279","0.6385848522186279","0.6385848522186279","0.6131331324577332","0.6131331324577332","0.6131331324577332","0.6312038898468018","0.6312038898468018","0.6312038898468018","0.5734283328056335","0.5734283328056335","0.5734283328056335","0.645456850528717","0.645456850528717","0.645456850528717","0.6197505593299866","0.6197505593299866","0.6197505593299866","0.6775261163711548","0.6775261163711548","0.6775261163711548","0.6492746472358704","0.6492746472358704","0.6492746472358704"
"857","0.6245864033699036","0.6245864033699036","0.6245864033699036","0.6510562300682068","0.6510562300682068","0.6510562300682068","0.6085518002510071","0.6085518002510071","0.6085518002510071","0.6187325119972229","0.6187325119972229","0.6187325119972229","0.6406210064888","0.6406210064888","0.6406210064888","0.5907355546951294","0.5907355546951294","0.5907355546951294","0.6584372520446777","0.6584372520446777","0.6584372520446777","0.6108424663543701","0.6108424663543701","0.6108424663543701","0.6759989857673645","0.6759989857673645","0.6759989857673645","0.6525833606719971","0.6525833606719971","0.6525833606719971"
"868","0.6301857829093933","0.6301857829093933","0.6301857829093933","0.6617459654808044","0.6617459654808044","0.6617459654808044","0.616187334060669","0.616187334060669","0.616187334060669","0.6337490677833557","0.6337490677833557","0.6337490677833557","0.6256044507026672","0.6256044507026672","0.6256044507026672","0.5996436476707458","0.5996436476707458","0.5996436476707458","0.6492746472358704","0.6492746472358704","0.6492746472358704","0.6250954270362854","0.6250954270362854","0.6250954270362854","0.6899974346160889","0.6899974346160889","0.6899974346160889","0.6472384929656982","0.6472384929656982","0.6472384929656982"
"878","0.6459658741950989","0.6459658741950989","0.6459658741950989","0.664800226688385","0.664800226688385","0.664800226688385","0.616187334060669","0.616187334060669","0.616187334060669","0.6342580914497375","0.6342580914497375","0.6342580914497375","0.6291677355766296","0.6291677355766296","0.6291677355766296","0.5741919279098511","0.5741919279098511","0.5741919279098511","0.645711362361908","0.645711362361908","0.645711362361908","0.6324764490127563","0.6324764490127563","0.6324764490127563","0.6843980550765991","0.6843980550765991","0.6843980550765991","0.6424026489257812","0.6424026489257812","0.6424026489257812"
"889","0.6306948065757751","0.6306948065757751","0.6306948065757751","0.6362942457199097","0.6362942457199097","0.6362942457199097","0.6141511797904968","0.6141511797904968","0.6141511797904968","0.616187334060669","0.616187334060669","0.616187334060669","0.6256044507026672","0.6256044507026672","0.6256044507026672","0.5757189989089966","0.5757189989089966","0.5757189989089966","0.6579282283782959","0.6579282283782959","0.6579282283782959","0.640875518321991","0.640875518321991","0.640875518321991","0.6887248754501343","0.6887248754501343","0.6887248754501343","0.6439297795295715","0.6439297795295715","0.6439297795295715"
"900","0.6357851624488831","0.6357851624488831","0.6357851624488831","0.6556375622749329","0.6556375622749329","0.6556375622749329","0.6253499388694763","0.6253499388694763","0.6253499388694763","0.6342580914497375","0.6342580914497375","0.6342580914497375","0.6077882647514343","0.6077882647514343","0.6077882647514343","0.5960804224014282","0.5960804224014282","0.5960804224014282","0.6609824299812317","0.6609824299812317","0.6609824299812317","0.6477475166320801","0.6477475166320801","0.6477475166320801","0.6729447841644287","0.6729447841644287","0.6729447841644287","0.6525833606719971","0.6525833606719971","0.6525833606719971"
"910","0.6266225576400757","0.6266225576400757","0.6266225576400757","0.6658182740211487","0.6658182740211487","0.6658182740211487","0.6360397338867188","0.6360397338867188","0.6360397338867188","0.6370577812194824","0.6370577812194824","0.6370577812194824","0.5983710885047913","0.5983710885047913","0.5983710885047913","0.5996436476707458","0.5996436476707458","0.5996436476707458","0.662509560585022","0.662509560585022","0.662509560585022","0.6182234883308411","0.6182234883308411","0.6182234883308411","0.6742173433303833","0.6742173433303833","0.6742173433303833","0.6368032693862915","0.6368032693862915","0.6368032693862915"
"921","0.6299312710762024","0.6299312710762024","0.6299312710762024","0.6574192047119141","0.6574192047119141","0.6574192047119141","0.6230593323707581","0.6230593323707581","0.6230593323707581","0.6352761387825012","0.6352761387825012","0.6352761387825012","0.613642156124115","0.613642156124115","0.613642156124115","0.5983710885047913","0.5983710885047913","0.5983710885047913","0.6556375622749329","0.6556375622749329","0.6556375622749329","0.6322219371795654","0.6322219371795654","0.6322219371795654","0.6686179637908936","0.6686179637908936","0.6686179637908936","0.6523288488388062","0.6523288488388062","0.6523288488388062"
"931","0.6444388031959534","0.6444388031959534","0.6444388031959534","0.6597098708152771","0.6597098708152771","0.6597098708152771","0.6276406049728394","0.6276406049728394","0.6276406049728394","0.6403664946556091","0.6403664946556091","0.6403664946556091","0.6156783103942871","0.6156783103942871","0.6156783103942871","0.5930262207984924","0.5930262207984924","0.5930262207984924","0.6729447841644287","0.6729447841644287","0.6729447841644287","0.6681089401245117","0.6681089401245117","0.6681089401245117","0.6777806282043457","0.6777806282043457","0.6777806282043457","0.6393484473228455","0.6393484473228455","0.6393484473228455"
"942","0.6189870238304138","0.6189870238304138","0.6189870238304138","0.6645457148551941","0.6645457148551941","0.6645457148551941","0.6256044507026672","0.6256044507026672","0.6256044507026672","0.6418936252593994","0.6418936252593994","0.6418936252593994","0.6123695373535156","0.6123695373535156","0.6123695373535156","0.5988801121711731","0.5988801121711731","0.5988801121711731","0.6602188944816589","0.6602188944816589","0.6602188944816589","0.6665818095207214","0.6665818095207214","0.6665818095207214","0.6821073889732361","0.6821073889732361","0.6821073889732361","0.6378213167190552","0.6378213167190552","0.6378213167190552"
"953","0.6332399845123291","0.6332399845123291","0.6332399845123291","0.659964382648468","0.659964382648468","0.659964382648468","0.6304402947425842","0.6304402947425842","0.6304402947425842","0.6314584016799927","0.6314584016799927","0.6314584016799927","0.6044794917106628","0.6044794917106628","0.6044794917106628","0.5970984697341919","0.5970984697341919","0.5970984697341919","0.6609824299812317","0.6609824299812317","0.6609824299812317","0.6449478268623352","0.6449478268623352","0.6449478268623352","0.6709086298942566","0.6709086298942566","0.6709086298942566","0.6380758285522461","0.6380758285522461","0.6380758285522461"
"963","0.6245864033699036","0.6245864033699036","0.6245864033699036","0.6731992959976196","0.6731992959976196","0.6731992959976196","0.6312038898468018","0.6312038898468018","0.6312038898468018","0.6546195149421692","0.6546195149421692","0.6546195149421692","0.6090608239173889","0.6090608239173889","0.6090608239173889","0.6299312710762024","0.6299312710762024","0.6299312710762024","0.6749809384346008","0.6749809384346008","0.6749809384346008","0.6261135339736938","0.6261135339736938","0.6261135339736938","0.6487655639648438","0.6487655639648438","0.6487655639648438","0.6294222474098206","0.6294222474098206","0.6294222474098206"
"974","0.6332399845123291","0.6332399845123291","0.6332399845123291","0.6711631417274475","0.6711631417274475","0.6711631417274475","0.6497836709022522","0.6497836709022522","0.6497836709022522","0.6533468961715698","0.6533468961715698","0.6533468961715698","0.6138966679573059","0.6138966679573059","0.6138966679573059","0.6230593323707581","0.6230593323707581","0.6230593323707581","0.6632730960845947","0.6632730960845947","0.6632730960845947","0.6401119828224182","0.6401119828224182","0.6401119828224182","0.6525833606719971","0.6525833606719971","0.6525833606719971","0.6403664946556091","0.6403664946556091","0.6403664946556091"
